catchment_year,msoa,trust_code,patients_from_msoa,total_patients_of_msoa
2014,E02003681,RWH,19,3259
2014,E02003681,RAN,10,3259
2014,E02003681,RP6,10,3259
2014,E02003681,RHW,9,3259
2014,E02003681,RQM,9,3259
2014,E02003681,RAL,8,3259
2014,E02003682,RXQ,1615,2214
2014,E02003682,RTH,131,2214
2014,E02003682,RDU,123,2214
2014,E02003682,RWH,11,2214
2014,E02003682,RAL,12,2214
2014,E02003682,RJ1,14,2214
2014,E02003682,RRV,24,2214
2014,E02003682,R1K,28,2214
2014,E02003682,RYJ,29,2214
2014,E02003682,RWG,36,2214
2014,E02003682,RAS,50,2214
2014,E02003682,RT3,40,2214
2014,E02003683,RXQ,1418,2153
2014,E02003683,RTH,115,2153
2014,E02003683,RDU,181,2153
2014,E02003683,RWG,110,2153
2014,E02003683,RWH,11,2153
2014,E02003683,RJ1,14,2153
2014,E02003683,RAL,22,2153
2014,E02003683,RYJ,40,2153
2014,E02003683,R1K,37,2153
2014,E02003683,RAS,56,2153
2014,E02003683,RT3,52,2153
2014,E02003683,RRV,21,2153
2014,E02003683,RP4,11,2153
2014,E02003685,RXQ,1226,2628
2014,E02003685,RDU,883,2628
2014,E02003685,RTH,148,2628
2014,E02003685,RAL,10,2628
2014,E02003685,RP4,11,2628
2014,E02003685,RJ1,13,2628
2014,E02003685,R1K,22,2628
2014,E02003685,RHW,25,2628
2014,E02003685,RWG,37,2628
2014,E02003685,RYJ,43,2628
2014,E02003685,RAS,52,2628
2014,E02003685,RT3,51,2628
2014,E02003685,RRV,20,2628
2014,E02003685,RQM,8,2628
2014,E02003686,RDU,1203,2678
2014,E02003686,RXQ,838,2678
2014,E02003686,RJ1,11,2678
2014,E02003686,RP4,13,2678
2014,E02003686,RWH,15,2678
2014,E02003686,RAL,16,2678
2014,E02003686,RRV,92,2678
2014,E02003686,RHW,33,2678
2014,E02003686,R1K,40,2678
2014,E02003686,RYJ,37,2678
2014,E02003686,RAS,96,2678
2014,E02003686,RTH,106,2678
2014,E02003686,RT3,82,2678
2014,E02003686,RWG,19,2678
2014,E02003686,RQM,17,2678
2014,E02003687,RDU,1036,2118
2014,E02003687,RXQ,688,2118
2014,E02003687,RAL,11,2118
2014,E02003687,RQM,12,2118
2014,E02003687,RWG,14,2118
2014,E02003687,R1K,26,2118
2014,E02003687,RYJ,40,2118
2014,E02003687,RAS,57,2118
2014,E02003687,RTH,82,2118
2014,E02003687,RT3,36,2118
2014,E02003687,RHW,21,2118
2014,E02003687,RRV,19,2118
2014,E02003687,RAN,9,2118
2014,E02003687,RP4,9,2118
2014,E02003688,RXQ,2200,4370
2014,E02003688,RDU,1439,4370
2014,E02003688,RTH,251,4370
2014,E02003688,RWG,10,4370
2014,E02003688,RAN,11,4370
2014,E02003688,RJZ,12,4370
2014,E02003688,R1K,16,4370
2014,E02003688,RRV,34,4370
2014,E02003688,RHW,26,4370
2014,E02003688,RAS,58,4370
2014,E02003688,RYJ,63,4370
2014,E02003688,RP4,21,4370
2014,E02003688,RJ1,20,4370
2014,E02003688,RT3,58,4370
2014,E02003688,RQM,20,4370
2014,E02003688,RAL,9,4370
2014,E02003688,R1H,9,4370
2014,E02003689,RDU,1701,2998
2014,E02003689,RXQ,600,2998
2014,E02003689,RAL,10,2998
2014,E02003689,RQM,11,2998
2014,E02003689,RJ1,13,2998
2014,E02003689,RPY,14,2998
2014,E02003689,RWH,16,2998
2014,E02003689,RRV,33,2998
2014,E02003689,RHW,45,2998
2014,E02003689,R1K,57,2998
2014,E02003689,RAS,108,2998
2014,E02003689,RYJ,92,2998
2014,E02003689,RTH,97,2998
2014,E02003689,RT3,78,2998
2014,E02003689,RP4,20,2998
2014,E02003689,RWG,11,2998
2014,E02003689,RP6,11,2998
2014,E02003689,RAN,9,2998
2014,E02003689,RJZ,8,2998
2014,E02003690,RDU,1260,3225
2014,E02003690,RAS,1012,3225
2014,E02003690,RT3,175,3225
2014,E02003690,RXQ,191,3225
2014,E02003690,RP6,14,3225
2014,E02003690,RAN,16,3225
2014,E02003690,RRV,23,3225
2014,E02003690,RWG,22,3225
2014,E02003690,RHW,31,3225
2014,E02003690,RWH,46,3225
2014,E02003690,RAL,44,3225
2014,E02003690,RQM,42,3225
2014,E02003690,RTH,51,3225
2014,E02003690,R1K,120,3225
2014,E02003690,RYJ,97,3225
2014,E02003691,RDU,1979,2612
2014,E02003691,RXQ,152,2612
2014,E02003691,RJ1,12,2612
2014,E02003691,RRV,16,2612
2014,E02003691,RAS,30,2612
2014,E02003691,RYJ,45,2612
2014,E02003691,RHW,107,2612
2014,E02003691,RTH,85,2612
2014,E02003691,RT3,66,2612
2014,E02003691,R1K,21,2612
2014,E02003691,RTK,12,2612
2014,E02003692,RDU,2790,3634
2014,E02003692,RHW,194,3634
2014,E02003692,RAL,14,3634
2014,E02003692,RQM,15,3634
2014,E02003692,R1K,34,3634
2014,E02003692,RXQ,123,3634
2014,E02003692,RAS,87,3634
2014,E02003692,RYJ,73,3634
2014,E02003692,RTH,86,3634
2014,E02003692,RRV,18,3634
2014,E02003692,RT3,73,3634
2014,E02003692,RP4,14,3634
2014,E02003692,RAN,9,3634
2014,E02003693,RDU,1849,2484
2014,E02003693,RHW,164,2484
2014,E02003693,RXQ,127,2484
2014,E02003693,RRV,10,2484
2014,E02003693,RTK,11,2484
2014,E02003693,RJ1,12,2484
2014,E02003693,R1K,13,2484
2014,E02003693,RYJ,45,2484
2014,E02003693,RTH,96,2484
2014,E02003693,RT3,47,2484
2014,E02003693,RAS,19,2484
2014,E02003693,RQM,12,2484
2014,E02003693,RAN,9,2484
2014,E02003694,RDU,2728,3430
2014,E02003694,RHW,201,3430
2014,E02003694,RJ1,10,3430
2014,E02003694,RQM,11,3430
2014,E02003694,RRV,15,3430
2014,E02003694,RP4,16,3430
2014,E02003694,R1K,22,3430
2014,E02003694,RYJ,53,3430
2014,E02003694,RXQ,100,3430
2014,E02003694,RTH,109,3430
2014,E02003694,RT3,51,3430
2014,E02003694,RAS,20,3430
2014,E02003694,RAL,9,3430
2014,E02003695,RDU,2907,4280
2014,E02003695,RAS,457,4280
2014,E02003695,RJ1,10,4280
2014,E02003695,RTK,11,4280
2014,E02003695,RP4,14,4280
2014,E02003695,RRV,24,4280
2014,E02003695,RAL,22,4280
2014,E02003695,RWH,25,4280
2014,E02003695,RXQ,130,4280
2014,E02003695,R1K,86,4280
2014,E02003695,RHW,179,4280
2014,E02003695,RYJ,100,4280
2014,E02003695,RTH,81,4280
2014,E02003695,RT3,106,4280
2014,E02003695,RQM,19,4280
2014,E02003695,RP6,10,4280
2014,E02003695,RWG,8,4280
2014,E02003695,RJ7,8,4280
2014,E02003695,RAN,8,4280
2014,E02003696,RXQ,2547,3051
2014,E02003696,RTH,305,3051
2014,E02003696,RYJ,12,3051
2014,E02003696,RDU,15,3051
2014,E02003696,RT3,37,3051
2014,E02003696,RRV,12,3051
2014,E02003696,RAS,8,3051
2014,E02003696,R1K,8,3051
2014,E02003697,RXQ,1531,1876
2014,E02003697,RTH,181,1876
2014,E02003697,RYJ,13,1876
2014,E02003697,RDU,15,1876
2014,E02003697,RT3,25,1876
2014,E02003697,RAS,8,1876
2014,E02003698,RXQ,2217,2738
2014,E02003698,RTH,233,2738
2014,E02003698,RRV,13,2738
2014,E02003698,RAS,24,2738
2014,E02003698,RYJ,26,2738
2014,E02003698,RDU,67,2738
2014,E02003698,RT3,48,2738
2014,E02003698,RHW,9,2738
2014,E02003698,RWG,8,2738
2014,E02003699,RXQ,1392,1928
2014,E02003699,RTH,346,1928
2014,E02003699,RYJ,11,1928
2014,E02003699,RAS,12,1928
2014,E02003699,RHW,25,1928
2014,E02003699,RDU,43,1928
2014,E02003699,RT3,19,1928
2014,E02003701,RXQ,3036,3732
2014,E02003701,RTH,294,3732
2014,E02003701,RJ1,10,3732
2014,E02003701,R1K,11,3732
2014,E02003701,RHW,26,3732
2014,E02003701,RDU,155,3732
2014,E02003701,RT3,44,3732
2014,E02003701,RAS,21,3732
2014,E02003701,RYJ,18,3732
2014,E02003701,RP4,10,3732
2014,E02003701,RRV,10,3732
2014,E02003702,RXQ,1761,2772
2014,E02003702,RTH,407,2772
2014,E02003702,RDU,145,2772
2014,E02003702,RHW,163,2772
2014,E02003702,RGN,10,2772
2014,E02003702,RWG,11,2772
2014,E02003702,RJ1,13,2772
2014,E02003702,RRV,16,2772
2014,E02003702,RRK,22,2772
2014,E02003702,RYJ,29,2772
2014,E02003702,RT3,31,2772
2014,E02003702,RKE,17,2772
2014,E02003702,RAL,9,2772
2014,E02003702,R1K,9,2772
2014,E02003702,RQM,8,2772
2014,E02003703,RXQ,2148,2764
2014,E02003703,RTH,220,2764
2014,E02003703,RDU,156,2764
2014,E02003703,R1K,10,2764
2014,E02003703,RP4,14,2764
2014,E02003703,RYJ,16,2764
2014,E02003703,RAS,29,2764
2014,E02003703,RT3,35,2764
2014,E02003703,RRV,18,2764
2014,E02003703,RHW,18,2764
2014,E02003703,RWG,8,2764
2014,E02003704,RXQ,1353,1869
2014,E02003704,RTH,153,1869
2014,E02003704,RDU,192,1869
2014,E02003704,RYJ,13,1869
2014,E02003704,RRV,14,1869
2014,E02003704,RAS,23,1869
2014,E02003704,RT3,27,1869
2014,E02003704,RHW,14,1869
2014,E02003705,RXQ,1965,2459
2014,E02003705,RTH,198,2459
2014,E02003705,RDU,144,2459
2014,E02003705,RHW,12,2459
2014,E02003705,RYJ,15,2459
2014,E02003705,RT3,30,2459
2014,E02003705,RAS,20,2459
2014,E02003705,R1K,9,2459
2014,E02003706,RXQ,1989,2560
2014,E02003706,RTH,206,2560
2014,E02003706,RDU,180,2560
2014,E02003706,RAL,10,2560
2014,E02003706,RYJ,12,2560
2014,E02003706,RHW,16,2560
2014,E02003706,RT3,26,2560
2014,E02003706,RAS,21,2560
2014,E02003706,R1K,12,2560
2014,E02003707,RXQ,1593,2028
2014,E02003707,RTH,175,2028
2014,E02003707,RRV,11,2028
2014,E02003707,RAS,16,2028
2014,E02003707,RDU,94,2028
2014,E02003707,RT3,25,2028
2014,E02003707,RYJ,21,2028
2014,E02003707,RHW,18,2028
2014,E02003708,RXQ,3048,3769
2014,E02003708,RTH,308,3769
2014,E02003708,RDU,201,3769
2014,E02003708,RRV,12,3769
2014,E02003708,RHM,13,3769
2014,E02003708,RYJ,16,3769
2014,E02003708,RT3,52,3769
2014,E02003708,RHW,13,3769
2014,E02003708,RAS,13,3769
2014,E02003708,RP4,9,3769
2014,E02003708,RJZ,8,3769
2014,E02003709,RXQ,1703,2171
2014,E02003709,RTH,145,2171
2014,E02003709,RDU,205,2171
2014,E02003709,RAS,13,2171
2014,E02003709,RYJ,16,2171
2014,E02003709,RT3,26,2171
2014,E02003710,RXQ,2644,3420
2014,E02003710,RTH,274,3420
2014,E02003710,RDU,216,3420
2014,E02003710,RRV,14,3420
2014,E02003710,RHW,24,3420
2014,E02003710,RYJ,27,3420
2014,E02003710,RT3,48,3420
2014,E02003710,R1K,19,3420
2014,E02003710,RAS,27,3420
2014,E02003710,RP4,9,3420
2014,E02003710,RAL,8,3420
2014,E02003711,RXQ,2499,3332
2014,E02003711,RTH,246,3332
2014,E02003711,RDU,372,3332
2014,E02003711,RRV,11,3332
2014,E02003711,RHW,14,3332
2014,E02003711,RYJ,22,3332
2014,E02003711,RAS,29,3332
2014,E02003711,RT3,41,3332
2014,E02003711,R1K,8,3332
2014,E02003712,RXQ,2497,3332
2014,E02003712,RTH,324,3332
2014,E02003712,RDU,273,3332
2014,E02003712,R1K,10,3332
2014,E02003712,RRV,12,3332
2014,E02003712,RYJ,14,3332
2014,E02003712,RHW,28,3332
2014,E02003712,RAS,27,3332
2014,E02003712,RT3,55,3332
2014,E02003713,RXQ,1419,2205
2014,E02003713,RTH,176,2205
2014,E02003713,RDU,422,2205
2014,E02003713,RAS,14,2205
2014,E02003713,RT3,48,2205
2014,E02003713,RHW,20,2205
2014,E02003713,RYJ,17,2205
2014,E02003713,R1K,9,2205
2014,E02003714,RDU,599,2544
2014,E02003714,RXQ,1553,2544
2014,E02003714,RTH,179,2544
2014,E02003714,R1K,13,2544
2014,E02003714,RHW,16,2544
2014,E02003714,RYJ,23,2544
2014,E02003714,RAS,41,2544
2014,E02003714,RT3,27,2544
2014,E02003714,RRV,13,2544
2014,E02003715,RXQ,1227,1997
2014,E02003715,RTH,222,1997
2014,E02003715,RDU,301,1997
2014,E02003715,RAS,11,1997
2014,E02003715,RYJ,15,1997
2014,E02003715,RHW,61,1997
2014,E02003715,RT3,38,1997
2014,E02003715,RRV,15,1997
2014,E02003715,R1K,9,1997
2014,E02003715,RJ1,9,1997
2014,E02003716,RXQ,1069,2116
2014,E02003716,RDU,718,2116
2014,E02003716,RTH,128,2116
2014,E02003716,RRV,10,2116
2014,E02003716,RAS,14,2116
2014,E02003716,RYJ,26,2116
2014,E02003716,RHW,56,2116
2014,E02003716,RT3,31,2116
2014,E02003716,RQM,8,2116
2014,E02003717,RXQ,1921,3140
2014,E02003717,RTH,380,3140
2014,E02003717,RDU,522,3140
2014,E02003717,RP4,10,3140
2014,E02003717,RAS,11,3140
2014,E02003717,R1K,13,3140
2014,E02003717,RYJ,24,3140
2014,E02003717,RHW,99,3140
2014,E02003717,RT3,49,3140
2014,E02003717,RRV,21,3140
2014,E02003718,RXQ,1213,1991
2014,E02003718,RTH,242,1991
2014,E02003718,RDU,354,1991
2014,E02003718,RHW,54,1991
2014,E02003718,RT3,27,1991
2014,E02003718,RYJ,21,1991
2014,E02003718,RQM,9,1991
2014,E02003718,RRV,9,1991
2014,E02003719,RGT,2961,3210
2014,E02003719,RGN,37,3210
2014,E02003719,RGM,122,3210
2014,E02003720,RGT,2712,2952
2014,E02003720,RGN,27,2952
2014,E02003720,RGM,116,2952
2014,E02003720,RGR,8,2952
2014,E02003721,RGT,2912,3163
2014,E02003721,RGN,15,3163
2014,E02003721,RGM,136,3163
2014,E02003721,RQ8,8,3163
2014,E02003722,RGT,2230,2458
2014,E02003722,RGM,94,2458
2014,E02003722,RGN,18,2458
2014,E02003722,RC1,8,2458
2014,E02003723,RGT,1474,1702
2014,E02003723,RGN,10,1702
2014,E02003723,RTH,16,1702
2014,E02003723,RGM,80,1702
2014,E02003723,RJZ,9,1702
2014,E02003723,RGR,8,1702
2014,E02003724,RGT,3080,3349
2014,E02003724,RRV,10,3349
2014,E02003724,RGN,28,3349
2014,E02003724,RGM,139,3349
2014,E02003724,RC1,8,3349
2014,E02003725,RGT,2324,2708
2014,E02003725,RGM,139,2708
2014,E02003725,R1H,10,2708
2014,E02003725,RGN,12,2708
2014,E02003725,RTH,22,2708
2014,E02003725,RJZ,19,2708
2014,E02003725,RRV,18,2708
2014,E02003725,RAL,10,2708
2014,E02003726,RGT,1751,1959
2014,E02003726,RGN,11,1959
2014,E02003726,RRV,12,1959
2014,E02003726,RGM,72,1959
2014,E02003727,RGT,2337,2576
2014,E02003727,RGR,12,2576
2014,E02003727,RGM,101,2576
2014,E02003727,RGN,21,2576
2014,E02003728,RGT,2647,2890
2014,E02003728,RRV,11,2890
2014,E02003728,RGM,117,2890
2014,E02003728,RGN,17,2890
2014,E02003728,RYJ,8,2890
2014,E02003729,RGT,2895,3115
2014,E02003729,RGN,10,3115
2014,E02003729,RGM,134,3115
2014,E02003729,RGR,9,3115
2014,E02003730,RGT,2628,2914
2014,E02003730,RRV,13,2914
2014,E02003730,RGN,24,2914
2014,E02003730,RGM,118,2914
2014,E02003730,RC1,9,2914
2014,E02003731,RGT,2282,2534
2014,E02003731,RGM,133,2534
2014,E02003731,RGN,12,2534
2014,E02003731,RGR,9,2534
2014,E02003731,RRV,8,2534
2014,E02003732,RCX,740,3482
2014,E02003732,RGT,2160,3482
2014,E02003732,RGN,301,3482
2014,E02003732,RM1,10,3482
2014,E02003732,RGR,38,3482
2014,E02003732,RGM,151,3482
2014,E02003733,RGN,711,3245
2014,E02003733,RGT,2061,3245
2014,E02003733,RGM,188,3245
2014,E02003733,RCX,169,3245
2014,E02003733,RGR,32,3245
2014,E02003733,RRV,9,3245
2014,E02003734,RGT,3114,4192
2014,E02003734,RCX,312,4192
2014,E02003734,RGN,408,4192
2014,E02003734,RP4,12,4192
2014,E02003734,RM1,13,4192
2014,E02003734,RC1,24,4192
2014,E02003734,RGR,49,4192
2014,E02003734,RGM,163,4192
2014,E02003734,RRV,9,4192
2014,E02003734,R1H,8,4192
2014,E02003735,RGT,2039,2724
2014,E02003735,RCX,166,2724
2014,E02003735,RGN,282,2724
2014,E02003735,RP4,10,2724
2014,E02003735,RC1,16,2724
2014,E02003735,RGR,31,2724
2014,E02003735,RGM,102,2724
2014,E02003736,RGT,2456,3498
2014,E02003736,RGM,180,3498
2014,E02003736,RGN,576,3498
2014,E02003736,RGR,45,3498
2014,E02003736,RCX,138,3498
2014,E02003736,RRV,8,3498
2014,E02003737,RGT,3055,4332
2014,E02003737,RGR,637,4332
2014,E02003737,RGM,232,4332
2014,E02003737,RM1,13,4332
2014,E02003737,RC1,32,4332
2014,E02003737,RCX,159,4332
2014,E02003737,RGN,87,4332
2014,E02003737,RDE,19,4332
2014,E02003737,RQ8,9,4332
2014,E02003738,RGT,1153,2129
2014,E02003738,RGR,710,2129
2014,E02003738,RDE,15,2129
2014,E02003738,RGN,34,2129
2014,E02003738,RCX,36,2129
2014,E02003738,RGM,98,2129
2014,E02003738,RM1,19,2129
2014,E02003738,RC1,8,2129
2014,E02003739,RGT,1692,2273
2014,E02003739,RGR,347,2273
2014,E02003739,RGM,131,2273
2014,E02003739,RGN,11,2273
2014,E02003739,RDE,18,2273
2014,E02003739,RCX,8,2273
2014,E02003740,RGT,1916,2248
2014,E02003740,RGR,138,2248
2014,E02003740,RGM,120,2248
2014,E02003740,RGN,12,2248
2014,E02003742,RCX,2278,3089
2014,E02003742,RGT,156,3089
2014,E02003742,RGM,157,3089
2014,E02003742,RGN,326,3089
2014,E02003742,RWD,30,3089
2014,E02003742,RM1,76,3089
2014,E02003743,RCX,3892,4842
2014,E02003743,RGN,330,4842
2014,E02003743,RM1,132,4842
2014,E02003743,RGT,194,4842
2014,E02003743,RGM,173,4842
2014,E02003743,RWD,21,4842
2014,E02003743,RP4,8,4842
2014,E02003744,RCX,4770,6076
2014,E02003744,RGN,474,6076
2014,E02003744,RX1,10,6076
2014,E02003744,RP4,12,6076
2014,E02003744,RM1,155,6076
2014,E02003744,RGT,274,6076
2014,E02003744,RGM,242,6076
2014,E02003744,RWD,18,6076
2014,E02003744,RRV,8,6076
2014,E02003745,RCX,3026,4544
2014,E02003745,RGT,236,4544
2014,E02003745,RGN,823,4544
2014,E02003745,RWE,11,4544
2014,E02003745,RWD,16,4544
2014,E02003745,RM1,109,4544
2014,E02003745,RGM,211,4544
2014,E02003745,RRV,9,4544
2014,E02003745,RP4,8,4544
2014,E02003746,RGN,2751,3371
2014,E02003746,RGT,258,3371
2014,E02003746,RM1,11,3371
2014,E02003746,RCX,101,3371
2014,E02003746,RGM,151,3371
2014,E02003746,RWE,21,3371
2014,E02003746,RP4,9,3371
2014,E02003747,RGN,3631,4206
2014,E02003747,RGT,213,4206
2014,E02003747,RCX,26,4206
2014,E02003747,RWE,41,4206
2014,E02003747,RGM,175,4206
2014,E02003747,RM1,9,4206
2014,E02003747,RX1,8,4206
2014,E02003748,RGN,2964,3601
2014,E02003748,RGT,274,3601
2014,E02003748,RM1,11,3601
2014,E02003748,RCX,107,3601
2014,E02003748,RGM,154,3601
2014,E02003748,RWE,17,3601
2014,E02003749,RGN,1859,2210
2014,E02003749,RGT,129,2210
2014,E02003749,RWE,22,2210
2014,E02003749,RCX,26,2210
2014,E02003749,RGM,106,2210
2014,E02003750,RGN,2808,3424
2014,E02003750,RGT,247,3424
2014,E02003750,RGM,176,3424
2014,E02003750,RWE,15,3424
2014,E02003750,RCX,91,3424
2014,E02003751,RGN,2265,3107
2014,E02003751,RGT,435,3107
2014,E02003751,RGM,204,3107
2014,E02003751,RGR,10,3107
2014,E02003751,RWE,13,3107
2014,E02003751,RCX,75,3107
2014,E02003751,RRV,8,3107
2014,E02003751,RM1,8,3107
2014,E02003752,RGN,3359,4580
2014,E02003752,RGT,699,4580
2014,E02003752,RGM,326,4580
2014,E02003752,RGR,14,4580
2014,E02003752,RCX,50,4580
2014,E02003752,RM1,9,4580
2014,E02003753,RGN,3204,3741
2014,E02003753,RGT,195,3741
2014,E02003753,RRV,12,3741
2014,E02003753,RP4,15,3741
2014,E02003753,RWE,35,3741
2014,E02003753,RGM,161,3741
2014,E02003754,RGN,1538,1831
2014,E02003754,RGT,108,1831
2014,E02003754,RNQ,11,1831
2014,E02003754,RWE,22,1831
2014,E02003754,RGM,85,1831
2014,E02003755,RGN,2736,3473
2014,E02003755,RGT,406,3473
2014,E02003755,RGM,236,3473
2014,E02003755,RRV,8,3473
2014,E02003756,RGN,2045,2549
2014,E02003756,RGT,253,2549
2014,E02003756,RGM,156,2549
2014,E02003756,RC1,11,2549
2014,E02003757,RGN,1859,2445
2014,E02003757,RGT,340,2445
2014,E02003757,RGM,166,2445
2014,E02003757,RRV,10,2445
2014,E02003758,RGN,2790,3767
2014,E02003758,RGT,595,3767
2014,E02003758,RGM,247,3767
2014,E02003758,RDU,9,3767
2014,E02003758,RCX,9,3767
2014,E02003758,RGR,8,3767
2014,E02003759,RGT,499,2270
2014,E02003759,RGN,1548,2270
2014,E02003759,RGM,151,2270
2014,E02003760,RGN,2808,3528
2014,E02003760,RGT,433,3528
2014,E02003760,RGM,195,3528
2014,E02003760,RP4,8,3528
2014,E02003760,RGR,8,3528
2014,E02003761,RGN,2062,2698
2014,E02003761,RGT,376,2698
2014,E02003761,RGM,185,2698
2014,E02003762,RGN,2491,3377
2014,E02003762,RGT,472,3377
2014,E02003762,RGM,272,3377
2014,E02003762,RC1,12,3377
2014,E02003762,RRV,9,3377
2014,E02003762,RNQ,8,3377
2014,E02003763,RGN,2778,3816
2014,E02003763,RGT,703,3816
2014,E02003763,RGM,238,3816
2014,E02003763,RP4,11,3816
2014,E02003763,RGR,8,3816
2014,E02003764,RGN,2838,3613
2014,E02003764,RGT,454,3613
2014,E02003764,RGM,204,3613
2014,E02003764,RP4,13,3613
2014,E02003765,RGN,2020,2801
2014,E02003765,RGT,517,2801
2014,E02003765,RGM,188,2801
2014,E02003766,RGN,1889,2519
2014,E02003766,RGT,375,2519
2014,E02003766,RGM,162,2519
2014,E02003766,RRV,10,2519
2014,E02003767,RGN,1539,2247
2014,E02003767,RGT,373,2247
2014,E02003767,RGM,164,2247
2014,E02003767,RC1,32,2247
2014,E02003767,RNQ,42,2247
2014,E02003767,RRV,9,2247
2014,E02003768,RGT,813,3822
2014,E02003768,RGN,2568,3822
2014,E02003768,RGM,310,3822
2014,E02003769,RGN,1940,2680
2014,E02003769,RGT,412,2680
2014,E02003769,RGM,204,2680
2014,E02003769,RC1,38,2680
2014,E02003769,RRV,8,2680
2014,E02003770,RGT,774,3453
2014,E02003770,RGN,2257,3453
2014,E02003770,RWH,14,3453
2014,E02003770,RRV,16,3453
2014,E02003770,RC1,105,3453
2014,E02003770,RGM,170,3453
2014,E02003770,R1H,9,3453
2014,E02003770,RP4,8,3453
2014,E02003771,RGN,1823,2571
2014,E02003771,RGT,406,2571
2014,E02003771,RGM,151,2571
2014,E02003771,RC1,83,2571
2014,E02003771,RRV,8,2571
2014,E02003772,RGN,1821,2654
2014,E02003772,RGT,438,2654
2014,E02003772,RGM,206,2654
2014,E02003772,RRV,11,2654
2014,E02003772,RC1,95,2654
2014,E02003773,RGN,3102,4344
2014,E02003773,RGT,674,4344
2014,E02003773,RGM,250,4344
2014,E02003773,RRV,16,4344
2014,E02003773,RWH,23,4344
2014,E02003773,RC1,157,4344
2014,E02003773,RAN,8,4344
2014,E02003774,RGN,1766,2461
2014,E02003774,RGT,343,2461
2014,E02003774,RGM,154,2461
2014,E02003774,RC1,106,2461
2014,E02003774,RC9,9,2461
2014,E02003774,RWH,8,2461
2014,E02003775,RGT,1765,2368
2014,E02003775,RGN,400,2368
2014,E02003775,RGM,107,2368
2014,E02003775,RRV,8,2368
2014,E02003776,RGT,2004,2292
2014,E02003776,RCX,12,2292
2014,E02003776,RGN,62,2292
2014,E02003776,RGM,94,2292
2014,E02003776,RC1,9,2292
2014,E02003777,RGT,1868,2362
2014,E02003777,RGN,321,2362
2014,E02003777,RGM,101,2362
2014,E02003778,RGT,1709,1898
2014,E02003778,RCX,14,1898
2014,E02003778,RGN,48,1898
2014,E02003778,RGM,68,1898
2014,E02003779,RGT,1396,1654
2014,E02003779,RGN,92,1654
2014,E02003779,RGM,93,1654
2014,E02003780,RGT,3354,3678
2014,E02003780,RGR,12,3678
2014,E02003780,RC1,14,3678
2014,E02003780,RGN,39,3678
2014,E02003780,RGM,147,3678
2014,E02003781,RGT,1851,2048
2014,E02003781,RGM,104,2048
2014,E02003781,RGR,13,2048
2014,E02003781,RGN,19,2048
2014,E02003783,RGT,1910,2158
2014,E02003783,RGM,122,2158
2014,E02003783,RRV,11,2158
2014,E02003783,RGN,29,2158
2014,E02003783,RGR,8,2158
2014,E02003784,RGT,2221,2522
2014,E02003784,RGM,146,2522
2014,E02003784,RGN,63,2522
2014,E02003785,RGT,2685,2953
2014,E02003785,RGM,156,2953
2014,E02003785,RGR,14,2953
2014,E02003785,RGN,15,2953
2014,E02003786,RGT,1820,2005
2014,E02003786,RGM,103,2005
2014,E02003787,RGT,1799,2506
2014,E02003787,RGM,130,2506
2014,E02003787,RC1,208,2506
2014,E02003787,RGN,221,2506
2014,E02003787,RWH,78,2506
2014,E02003788,RGT,1780,1975
2014,E02003788,RGM,111,1975
2014,E02003788,RGN,14,1975
2014,E02003789,RGT,2489,2685
2014,E02003789,RGN,13,2685
2014,E02003789,RGM,123,2685
2014,E02003790,RGT,2734,3086
2014,E02003790,RGN,14,3086
2014,E02003790,RGR,78,3086
2014,E02003790,RGM,150,3086
2014,E02003790,RDE,8,3086
2014,E02003791,RGT,2247,2505
2014,E02003791,RGM,131,2505
2014,E02003791,RGN,11,2505
2014,E02003791,RGR,12,2505
2014,E02003791,RRV,9,2505
2014,E02003792,RGT,2961,3354
2014,E02003792,RGM,174,3354
2014,E02003792,RGR,10,3354
2014,E02003792,RGN,22,3354
2014,E02003792,RWH,80,3354
2014,E02003792,RRV,8,3354
2014,E02003793,RGT,1806,2394
2014,E02003793,RWH,331,2394
2014,E02003793,RP4,10,2394
2014,E02003793,RC1,15,2394
2014,E02003793,RGN,22,2394
2014,E02003793,RGM,105,2394
2014,E02003793,RT3,9,2394
2014,E02003793,RRV,8,2394
2014,E02003794,RJR,2874,3583
2014,E02003794,REP,14,3583
2014,E02003794,R0A,24,3583
2014,E02003794,RET,37,3583
2014,E02003794,RBT,39,3583
2014,E02003794,RQ6,45,3583
2014,E02003794,RBS,52,3583
2014,E02003794,RBL,83,3583
2014,E02003794,RWW,133,3583
2014,E02003794,RBQ,79,3583
2014,E02003794,RBN,19,3583
2014,E02003794,RM3,18,3583
2014,E02003794,REN,24,3583
2014,E02003794,REM,45,3583
2014,E02003794,RL1,45,3583
2014,E02003795,RJR,2191,2791
2014,E02003795,RBL,223,2791
2014,E02003795,REP,10,2791
2014,E02003795,RBT,11,2791
2014,E02003795,REN,13,2791
2014,E02003795,RWW,14,2791
2014,E02003795,REM,22,2791
2014,E02003795,RL1,29,2791
2014,E02003795,RET,35,2791
2014,E02003795,RBS,36,2791
2014,E02003795,RQ6,40,2791
2014,E02003795,RBQ,61,2791
2014,E02003795,RRK,18,2791
2014,E02003795,R0A,9,2791
2014,E02003795,RM3,8,2791
2014,E02003796,RJR,2992,3480
2014,E02003796,R0A,12,3480
2014,E02003796,REN,28,3480
